online_order,book_table,rate,votes,location,cuisines,cost,menu_item
1,0,4.3,279,44,1156,450,5047
1,0,4,138,45,1609,250,5047
1,0,4.3,169,42,322,500,5047
1,0,4.3,246,42,1668,600,5047
1,0,4.1,271,38,132,500,5047
0,0,4.1,209,42,176,200,5047
1,0,4.2,195,43,792,400,5047
1,0,3.7,219,42,1507,600,5047
1,0,3.8,76,42,202,500,5047
1,0,3.8,476,43,322,450,5047
1,0,4.4,384,44,1584,300,5047
1,0,3.8,94,38,217,250,5047
1,0,3.9,34,18,1156,300,5047
1,0,4,684,42,617,250,5047
0,0,3.9,140,44,1640,200,5047
1,0,4.2,100,44,781,900,5047
1,0,3.3,911,38,1177,250,5047
1,0,4,76,40,1602,300,5047
1,0,3.8,45,44,832,400,2544
1,0,3.9,1047,44,323,600,1471
1,0,3.8,295,42,826,500,3376
1,0,4,462,45,1190,500,1033
1,0,3.9,121,38,1209,400,1373
1,0,4.2,166,42,817,300,5047
1,0,3.5,323,38,1077,500,5047
1,0,3.9,213,43,317,400,2259
1,0,3.9,501,43,1638,300,5047
0,0,3.1,117,44,235,200,5047
1,0,3.9,97,18,202,500,5047
0,0,3.9,154,43,1451,200,5047
1,0,3.9,85,44,1156,400,5047
1,0,4,76,38,1511,300,3075
1,0,3.8,41,44,235,200,986
0,0,3.8,289,45,784,500,5047
1,0,3.9,96,38,1327,350,1326
1,0,3.8,108,43,370,400,1089
1,0,3.6,95,38,1335,300,4088
1,0,3.8,48,45,1196,300,69
0,0,4,98,43,1630,200,5047
1,0,3.8,140,42,1591,200,135
1,0,3.6,75,42,323,600,2163
1,0,4.1,321,43,1156,600,4380
1,0,2.8,137,38,1156,500,2438
1,1,4.1,152,43,378,600,1485
0,0,3.9,150,44,575,500,5047
1,0,3.9,64,42,1072,300,5047
0,0,3.5,70,44,1648,200,5047
0,0,3.7,73,44,1268,250,5047
0,0,3.6,36,44,1042,400,5047
1,0,3.6,97,38,1039,300,5047
1,0,3.3,395,44,1156,400,3560
0,0,2.6,153,38,868,300,5047
1,0,3.9,554,44,818,600,4699
1,0,3.9,188,45,563,400,1317
0,0,4,203,43,198,350,5047
0,0,2.8,64,44,1589,300,5047
0,0,3.8,89,42,1337,300,5047
1,0,3.6,90,44,826,500,3020
0,0,3.6,68,44,1033,550,5047
0,0,3.8,82,44,547,200,5047
1,0,3.7,95,38,1156,150,5047
1,0,4.1,76,42,1517,450,5047
0,0,3.6,47,38,1587,300,5047
0,0,2.9,53,44,1070,300,5047
1,0,3.6,82,38,1505,400,5047
1,0,4,270,38,1207,450,5047
0,0,3.8,64,43,624,550,5047
0,0,4,126,43,1515,300,5047
1,0,3.6,72,43,1109,200,5047
0,0,3.8,56,44,1526,400,5047
0,0,4,65,38,565,350,5047
1,0,3.8,132,44,1497,300,5047
1,0,4.1,205,42,817,250,5047
1,0,3.8,103,43,1209,400,5047
1,0,3.4,257,38,266,250,2011
1,0,3.7,34,18,1156,200,5047
1,0,3.8,433,42,767,800,5047
1,0,3.1,53,38,817,100,5047
0,0,4.3,411,22,1442,1200,5047
0,1,4.6,650,22,686,850,5047
1,1,4.5,811,0,716,800,1042
0,1,4.7,798,22,542,1200,5047
0,1,4,1768,16,750,1600,5047
0,1,4.2,469,16,1171,3000,5047
1,0,4.3,793,22,168,1000,5047
0,0,4.6,1590,22,336,750,5047
1,0,4.5,229,22,1076,1200,5047
0,1,4.1,1377,22,729,1200,5047
1,1,4.5,1879,0,394,900,5047
0,1,4.3,2035,16,737,1700,5047
0,1,4.4,243,22,893,1250,5047
1,0,4.3,1104,22,419,700,5047
0,1,4.3,127,22,159,800,5047
0,1,3.8,321,22,948,800,5047
1,1,4.2,1542,0,1054,800,5047
1,0,3.9,126,22,301,600,1038
1,1,4.2,217,16,808,1500,5047
1,1,4.1,1341,22,1375,800,5047
1,0,3.9,370,22,50,550,5047
1,0,4.3,83,22,268,650,5047
0,0,4.3,316,0,1059,300,5047
1,0,3.9,468,0,112,700,1220
0,1,4.2,325,16,1528,1800,5047
1,1,3.8,1167,22,1057,600,5047
1,1,3.9,74,0,1277,900,5047
0,1,4.2,209,16,802,2000,5047
1,1,4.1,2727,0,296,800,4370
1,0,3.9,670,22,292,800,5047
1,0,4,494,22,528,800,5047
1,0,3.9,421,0,112,800,2658
1,0,2.9,361,22,1197,450,5047
0,0,3.8,157,22,694,1300,5047
1,1,3.5,59,22,1279,700,5047
0,0,4.4,228,22,1547,150,5047
1,0,4.2,468,0,1060,400,5047
1,0,2.8,261,22,1040,700,5047
1,0,3.6,220,0,286,600,4944
1,0,3.8,71,0,1165,1000,3744
0,0,4,139,0,1038,200,5047
1,1,4,344,58,624,900,5047
0,1,4.1,94,16,814,3000,5047
1,0,3.9,214,0,1240,600,5047
1,0,3.1,266,22,517,550,5047
1,0,4.1,134,22,1156,650,5047
1,0,3.9,97,0,967,1000,403
0,0,2.6,49,22,436,450,5047
0,0,3.9,371,22,1587,400,5047
1,0,3.8,331,22,1156,350,5047
1,0,4,65,22,1591,300,5047
1,0,3.3,293,22,208,600,5047
1,0,3.9,106,22,1547,150,5047
0,1,4.1,146,16,1601,1200,5047
1,0,3.9,450,22,1209,550,5047
1,0,3.8,78,22,1460,350,5047
1,1,3.9,224,22,1285,800,5047
0,0,2.8,228,22,266,500,5047
1,0,3.2,68,22,1619,400,5047
1,0,3.9,48,22,821,400,5047
1,0,3.8,341,22,1582,400,5047
1,1,4,126,22,1390,900,5047
1,0,3.4,212,22,1258,800,5047
1,0,3.8,278,22,235,200,5047
1,0,3.1,283,22,1356,500,5047
1,0,3.6,42,0,401,600,5047
1,0,3.7,141,22,54,500,5047
1,0,2.7,73,0,565,600,5047
1,0,3.9,462,22,262,600,5047
1,0,4.2,106,24,233,300,5047
0,0,3.7,56,16,1141,1800,5047
1,0,3.9,717,22,977,1000,5047
1,0,3.8,377,0,1357,500,5047
1,0,3.9,191,0,294,600,729
1,0,3.7,84,22,265,350,5047
1,0,3.7,59,22,443,600,5047
1,0,3.7,61,0,831,350,5047
1,0,3.9,338,22,1196,500,4806
1,0,3.9,139,0,1327,300,5047
1,0,3.3,334,0,282,400,5047
1,0,3.9,58,0,282,300,5047
0,0,4,115,0,762,1000,5047
0,0,3.4,46,16,1156,1100,5047
1,0,3.9,172,0,1612,300,5047
0,0,3.1,53,0,1251,600,5047
0,0,3.6,61,0,332,500,5047
1,0,3.1,40,0,1196,250,5047
0,0,3,67,0,1589,300,5047
0,0,4,40,0,210,400,5047
0,0,3.6,34,0,1002,650,5047
1,0,3.8,63,24,866,350,5047
1,0,2.8,137,0,1451,300,5047
0,0,3.7,112,0,550,500,5047
1,0,3.2,64,0,1268,250,5047
1,0,3.7,180,0,1196,400,5047
1,0,3.4,154,0,1046,400,5047
1,0,3.5,117,22,58,600,5047
1,0,3.9,52,0,1589,300,5047
1,0,3.9,66,0,235,700,1833
0,1,4.6,890,41,687,1400,5047
0,1,4.5,1231,41,35,1200,5047
0,1,4.3,217,41,755,1200,5047
0,1,4.5,7854,41,17,1800,5047
0,1,4.4,4081,41,126,1200,5047
0,1,4.2,1741,41,539,1400,5047
1,1,4.2,1176,41,883,1300,5047
1,1,4,281,41,801,1500,5047
1,1,3.9,599,41,899,1200,5047
0,0,3.9,105,41,878,1500,5047
0,1,3.8,169,41,1587,1300,5047
1,1,4.3,563,43,743,2000,5047
1,0,4.6,4694,44,32,1500,5047
0,1,4.4,1569,42,1128,2000,5047
0,1,4.5,3915,42,889,1000,5047
0,1,4.4,2362,44,1124,1100,5047
0,1,4.6,6372,44,1107,1600,5047
0,1,4.8,467,42,728,2100,5047
1,1,4.5,3967,42,713,1600,5047
0,1,4.7,4442,42,643,1000,5047
0,1,4.4,373,40,334,1000,5047
0,1,4.3,114,42,1471,1500,5047
0,1,4.6,4997,42,803,1800,5047
0,1,4.5,1995,42,630,1400,5047
0,1,4,2159,42,627,1000,5047
1,1,4.3,2572,42,688,1200,5047
0,1,4.5,571,43,901,1000,5047
0,1,4.3,1551,38,898,1200,5047
1,1,4.2,1367,44,123,1400,5047
0,0,3.7,4652,43,1304,2000,5047
1,1,4.1,1789,42,881,1200,5047
0,1,4.1,759,40,1196,1200,5047
0,0,4,1408,43,633,1000,5047
0,0,3.9,740,43,15,1400,5047
0,1,3.9,150,42,902,1000,5047
0,1,4.1,1237,42,632,1500,5047
1,1,4.4,347,42,541,1000,5047
0,0,4.2,270,43,748,1400,5047
0,1,3.9,1389,42,718,1400,5047
0,1,3.9,590,42,723,1300,5047
1,0,3.7,130,38,624,1200,5047
0,0,3.8,674,43,31,1700,5047
1,1,3.7,1014,43,663,1300,5047
0,0,3.8,152,43,37,1500,5047
0,1,3.7,81,43,878,1200,5047
0,0,4.3,416,22,1442,1200,5047
0,1,4.6,653,22,686,850,5047
0,1,4,1776,16,750,1600,5047
0,1,4.1,1382,22,729,1200,5047
0,1,4.3,2035,16,737,1700,5047
0,1,4.7,10512,42,1323,1400,5047
0,1,4.2,1754,42,637,1200,5047
1,1,4.2,2620,42,514,1300,5047
0,1,4.4,1569,42,1128,2000,5047
1,1,4.5,3163,42,1233,1500,5047
1,1,4.5,3467,42,1400,1300,5047
1,1,4.9,2235,42,134,1500,5047
1,0,4.1,6943,42,1402,750,5047
0,1,4.3,2248,42,609,1100,5047
0,1,3.9,1389,42,718,1400,5047
1,1,3.9,485,42,1427,700,5047
0,1,3.5,32,42,1196,1000,5047
0,1,4.4,373,40,334,1000,5047
1,1,4.4,9079,41,1468,600,5047
0,1,4.7,3628,38,1325,1600,5047
1,1,4.4,459,44,1156,1500,5047
0,1,4.1,786,40,1375,1500,5047
1,1,4.5,718,44,1009,1500,5047
0,0,3.7,4652,43,1304,2000,5047
1,1,4.4,681,44,1381,1500,5047
1,1,4.4,1808,41,1678,1000,5047
1,1,4.1,674,40,605,900,5047
1,1,4,151,39,706,1100,5047
1,1,4,1864,43,1156,600,5047
1,1,4.2,767,41,1272,1700,5047
1,1,4,281,41,801,1500,5047
1,0,3.9,457,43,521,1000,5047
0,1,4.2,117,44,1425,800,5047
0,1,4.1,354,40,802,2000,5047
0,1,4.3,105,44,1164,1000,5047
0,0,3.8,38,43,1450,900,5047
0,1,4.4,274,0,720,1300,5047
1,0,3.9,421,0,112,800,5047
0,0,4.7,14710,42,338,900,5047
0,0,4.5,3845,42,469,800,5047
0,0,4.1,2733,42,400,1300,5047
0,0,4.4,174,42,467,600,5047
1,0,4.3,2873,42,337,600,1750
1,1,4.3,1807,42,660,900,5047
1,0,4.5,2620,42,955,500,5047
1,0,4.4,949,42,435,900,5047
1,1,4.2,496,42,389,800,2498
0,1,4.3,1470,42,406,800,5047
0,1,4.5,549,42,412,900,5047
1,1,4.5,208,42,498,800,5047
1,1,4.2,874,42,339,600,964
1,0,4.2,1063,42,394,800,3199
1,0,4.5,344,42,779,300,5047
1,1,4.1,402,42,422,1200,1385
1,1,4.2,1704,42,459,650,5047
1,0,4.1,141,42,452,1200,5047
1,0,4.4,480,42,512,450,5047
1,0,4,201,42,406,800,5047
1,0,4.1,93,42,383,600,5047
0,0,3.5,66,42,332,300,5047
0,0,3.8,47,42,455,600,5047
0,0,4.3,138,42,383,800,5047
1,0,2.9,70,42,332,650,5047
1,0,4.2,414,42,429,700,5047
0,0,4.6,7122,41,335,600,5047
1,1,4.4,9079,41,1468,600,5047
0,0,4.4,1225,41,399,800,5047
1,0,4.4,362,43,493,500,5047
1,0,4,75,45,382,400,5047
1,1,4.1,1855,38,343,600,5047
1,0,4.1,3006,38,374,1000,5047
0,0,4.1,314,41,383,600,5047
1,0,4.2,177,43,332,600,5047
1,1,4.2,2714,40,404,1000,2992
0,0,4.3,294,41,473,850,5047
1,1,4.4,192,40,332,1000,5047
0,0,4.1,2449,43,371,700,5047
1,0,4.6,1193,0,930,500,1262
1,0,4.1,325,38,1156,450,4329
1,0,4,996,22,238,800,2878
1,0,3.7,340,0,65,800,5047
1,0,4.1,54,0,1518,250,5047
1,0,4.1,789,0,1597,300,2697
1,0,3.7,216,0,1038,200,2383
1,0,3.9,586,37,923,450,2947
1,0,4.3,169,22,1156,400,563
1,0,4.2,1294,0,105,900,5047
1,0,4.3,171,42,322,500,4478
1,0,3.3,911,38,1177,250,4923
1,0,3.9,255,0,202,400,162
1,0,3.8,256,0,282,800,5047
1,0,3.4,154,0,1046,400,2028
1,0,4.1,504,41,1003,600,4853
1,0,4.4,107,37,1184,400,5047
1,0,3.8,377,0,1357,500,5047
1,0,4.1,359,22,323,600,3354
1,0,4.2,190,43,1645,300,1876
1,0,3.5,738,0,47,600,5047
1,0,3.8,342,22,1582,400,2886
1,0,4.1,1962,43,201,650,5047
1,0,4.1,388,38,1181,500,1881
1,0,3,260,0,1156,250,3511
1,0,3.9,184,0,285,450,5047
1,0,4.1,77,0,869,300,5047
1,0,4,138,45,1609,250,2718
1,0,4,208,0,1122,200,1656
1,0,3.7,479,0,1235,450,4043
1,0,3.8,103,0,1056,400,5047
1,0,3.8,1080,0,235,500,3737
1,0,4,200,0,1156,300,5047
1,0,3.8,305,16,1063,300,2058
1,0,4.3,83,22,268,650,5047
1,0,4.1,212,45,224,150,3499
1,0,4,189,0,43,400,5047
1,0,4.2,469,0,1060,400,3703
1,0,3.9,333,0,1195,200,2301
1,0,4.2,428,38,266,250,2925
1,0,4.1,133,0,1156,150,252
1,0,3.9,234,38,1196,250,327
1,0,3.9,182,0,1461,250,4901
1,0,4.3,1593,42,152,550,4840
1,0,4.6,277,42,956,400,764
0,0,3.9,626,42,558,600,5047
1,0,4.5,560,0,773,400,4496
1,0,4.3,3617,43,1635,400,2958
1,0,2.9,178,0,1196,300,4719
1,0,4.1,1962,43,1110,600,4789
1,0,4.2,557,42,1672,400,3767
1,1,3.4,411,22,1375,750,5047
1,0,3.9,331,38,604,600,4941
1,0,4.2,850,22,1595,300,1844
1,0,4,412,42,84,300,2759
1,0,3.4,356,18,1156,350,56
1,0,3.5,98,45,181,400,2070
0,0,4.7,14710,42,338,900,5047
1,0,3.1,382,22,1507,600,4973
1,0,3.9,66,0,235,700,1833
1,0,3.9,191,0,294,600,729
1,0,4.1,361,42,264,400,4609
1,0,3.9,297,41,1156,400,293
1,0,4.4,7233,42,304,600,659
1,0,4,359,45,235,650,1987
1,0,4,293,43,1644,250,4116
1,0,3.9,240,22,1381,400,5047
1,0,4,113,0,1652,250,3728
1,0,3.6,144,22,1547,150,105
1,1,4.1,1342,22,1375,800,3603
1,0,4.1,313,38,933,650,4446
1,0,4.2,465,0,1179,300,5047
1,0,4,107,38,1156,500,309
1,0,3.8,60,0,1156,300,3659
1,0,3.7,630,22,322,400,2638
1,0,4,198,41,1156,500,5047
1,0,3.9,421,0,112,800,2656
1,0,2.9,136,0,565,300,3315
1,0,3.5,139,0,282,500,5047
1,0,3.9,490,43,1474,750,2346
1,0,3.9,58,0,282,300,2393
1,0,3.8,260,0,50,500,1110
1,1,4.1,2727,0,296,800,4372
1,0,3.7,382,42,1037,600,2844
1,0,3.9,326,43,43,500,1065
1,1,4.1,1250,42,1156,600,2793
1,0,4.2,1077,42,1121,400,3951
1,0,3.8,100,0,1589,350,4182
1,0,3.7,181,0,1196,400,2835
1,0,4.1,1128,16,271,650,1738
1,0,3.9,52,0,1589,300,5047
1,0,3.9,371,22,50,550,2471
1,0,4,964,30,1356,500,2133
1,0,2.3,298,7,286,450,1180
1,0,4,65,22,1591,300,119
1,0,3.9,127,22,301,600,4596
1,0,4.3,286,22,1547,150,2420
1,0,4.1,1117,42,289,750,4395
1,0,3.9,192,0,256,300,1556
1,0,4.3,894,16,181,500,1589
1,0,3.9,1190,0,1196,500,3584
1,0,3.9,461,0,197,650,3013
1,0,3.9,84,22,578,400,2889
1,0,4.1,192,45,1465,750,1444
1,0,3.9,149,22,1121,200,287
1,0,3.9,462,22,262,600,4614
1,0,2.9,67,0,1459,200,1850
1,0,4.2,146,28,1375,600,574
1,0,4,457,43,932,500,692
1,0,4.1,71,22,792,400,4003
1,0,3.9,100,30,1547,200,2684
1,0,4.2,703,44,182,450,2936
1,0,4.3,655,43,1547,250,3831
1,0,4.1,171,30,256,400,584
1,0,3.9,468,0,112,700,5047
1,0,4,115,0,591,400,159
1,0,3.6,221,0,286,600,4944
1,0,4.3,341,42,555,800,1399
1,0,4,758,24,1156,250,3318
1,0,3.9,358,0,1196,400,4078
1,0,4.2,701,41,1181,450,1328
1,0,3.6,218,22,252,400,5047
1,0,4.1,894,40,395,800,4651
1,0,4.1,414,44,1026,300,2530
1,1,3.9,487,0,710,700,5047
1,0,3.1,53,38,817,100,204
1,0,3.9,184,22,609,600,4669
1,0,3.9,324,3,1196,650,1801
1,1,4.4,9079,41,1468,600,2932
1,0,4,101,0,558,600,4727
1,0,3.3,395,44,1156,400,2774
1,0,3.9,462,16,1219,600,984
1,0,4,85,0,856,400,3627
1,0,4.3,279,44,1156,450,292
1,0,3.7,434,41,1423,400,2777
1,0,3.1,266,22,517,550,4753
1,0,4,94,22,989,700,5047
1,0,4.1,511,43,789,500,1645
1,0,3.7,118,0,266,400,2014
1,0,3.8,132,44,1497,300,296
1,0,3.9,48,22,211,400,1690
1,1,4,236,42,1141,800,4277
1,0,4,326,22,1637,200,1497
1,0,4.1,93,42,383,600,3099
1,0,4.6,121,38,773,300,319
1,0,3.7,329,0,1185,500,4860
1,0,3.9,523,41,609,500,4777
1,0,3.3,293,22,208,600,2206
1,1,4.9,2235,42,134,1500,4955
1,0,3.9,163,22,1597,300,3170
1,0,3.5,124,22,1558,550,1061
1,0,3.8,53,44,917,350,3235
0,0,4.5,3845,42,469,800,5047
1,1,3.5,552,3,1236,600,4406
1,0,3.8,140,42,1591,200,1665
1,0,3.7,59,22,443,600,2422
1,0,4.3,3459,44,1156,600,2482
1,0,4.4,362,43,493,500,3613
1,0,3.8,222,18,558,600,3403
1,1,4.4,1808,41,1678,1000,1470
1,0,3.5,117,22,58,600,345
1,0,4.2,114,0,537,300,3774
1,0,3.9,501,43,1638,300,1510
1,0,3.4,47,0,1636,200,5047
1,1,4.5,208,42,498,800,618
1,0,4.3,190,41,181,400,2086
0,1,4.5,3915,42,889,1000,5047
1,0,4,270,38,1207,450,2201
1,0,4,269,42,1677,300,2142
1,1,4.2,1543,0,1054,800,2390
1,0,3.9,231,38,1106,400,1709
1,1,4.2,1704,42,459,650,1348
1,0,3.9,121,38,1209,400,1373
1,0,3.9,172,0,1612,300,3814
1,0,4,139,22,625,750,4234
1,0,3.9,151,22,773,300,772
1,0,4.3,246,42,1668,600,1147
1,0,3.8,283,22,286,400,4687
1,0,4.5,344,42,779,300,2612
1,0,4.1,167,42,44,300,1451
1,0,4.5,2073,22,1626,1200,1519
1,0,4.1,382,0,84,250,4062
1,0,3.8,295,42,826,500,3376
1,0,3.8,63,0,203,300,175
1,0,3.7,185,0,858,400,1134
1,0,4.1,205,42,817,250,262
1,0,3.6,176,22,259,400,409
1,1,4.5,811,0,716,800,5047
1,0,3.6,193,0,917,450,3321
1,0,3.8,66,42,98,800,4602
1,0,3.9,454,44,197,600,2548
1,0,4,870,0,250,500,4590
1,0,3.9,107,44,918,600,4646
1,0,4.1,192,41,767,300,768
1,0,3.1,89,0,1374,300,2914
1,0,3.2,64,0,1268,250,4803
1,0,4,403,22,956,450,613
1,0,3.8,331,22,1156,350,2455
1,0,3.9,705,0,1156,500,4325
1,0,3.7,130,38,624,1200,1958
0,0,4.1,2733,42,400,1300,5047
1,0,4,314,42,610,800,5047
1,0,4,70,45,1113,600,3778
1,0,4.1,614,44,161,500,1435
1,1,4.3,549,42,1265,1000,3046
1,0,3.5,221,0,1119,400,3712
1,0,3.9,375,38,235,750,649
1,0,3.2,49,42,120,300,4637
1,0,4.2,532,44,1669,450,1133
1,0,4.6,1026,44,431,550,3776
1,1,3.9,74,0,1277,900,2094
1,0,4.1,121,22,1578,200,5047
1,0,4,960,44,1669,500,1304
1,0,4.6,4694,44,32,1500,1533
1,0,3.9,85,44,1156,400,2796
1,1,3.8,1167,22,1057,600,961
1,0,4.2,53,42,773,400,1931
1,0,4.2,177,43,332,600,2504
1,0,4.8,189,42,767,400,4487
1,0,3.6,95,38,1335,300,4088
1,0,3.9,226,38,1429,450,5047
1,0,4.1,141,42,452,1200,5047
1,0,3.5,177,0,203,500,2060
1,1,3.9,485,42,1427,700,5047
1,0,3,64,16,794,200,2153
1,0,4.1,87,43,427,700,374
1,0,4.2,972,42,1547,200,5047
1,0,3.6,242,42,1412,1000,1199
1,0,3.9,717,22,977,1000,1978
1,0,3.9,46,22,432,300,1641
1,0,4.1,322,43,1156,600,4380
1,0,4.2,56,42,210,400,533
1,1,4.1,222,42,1239,600,2219
1,0,3.8,232,30,68,600,5047
1,0,3.9,443,0,1190,500,1008
1,0,4,109,0,1156,300,241
1,0,3.8,39,41,282,600,2999
1,1,4.2,344,42,1156,700,5047
1,0,3.9,97,18,202,500,1901
1,0,4.2,823,43,1156,1000,2365
1,0,3.9,111,30,329,500,4885
1,0,4.3,2873,42,337,600,1750
1,0,4,529,18,314,350,5047
1,0,4.5,2620,42,955,500,721
0,0,4,1209,41,408,650,5047
1,0,4.3,1105,22,419,700,331
1,0,3.7,84,22,265,350,2827
1,0,4,567,43,1474,400,3139
1,0,4.3,726,42,817,400,3861
1,0,3.9,670,22,292,800,2667
1,0,4,169,42,778,400,2544
1,0,4.2,310,0,1045,600,182
1,1,4.2,296,42,1532,800,2951
1,0,2.8,261,22,1040,700,949
1,1,4.2,325,44,1205,800,213
1,0,3.2,166,16,1476,600,3485
0,0,4.3,2304,42,65,800,5047
1,1,4.2,2620,42,514,1300,5047
1,0,2.8,152,44,1206,700,1343
1,0,3.5,323,38,1077,500,3032
1,0,3.8,191,22,1573,250,3168
1,1,4.4,2394,41,1083,1000,5047
0,1,4.7,4442,42,643,1000,5047
1,0,4.2,50,45,181,500,1615
1,0,4.3,221,38,1075,300,3807
1,0,4,186,44,188,500,2279
1,0,4.2,289,3,6,400,4033
1,0,3.9,139,0,1327,300,5047
1,0,3.7,69,42,1156,200,2054
1,0,4,781,43,1005,750,2751
1,0,3.6,73,42,197,700,4196
1,0,3.5,80,30,72,750,234
1,0,3.9,475,43,1459,600,5047
1,0,4,38,0,775,300,3736
1,0,4,75,45,382,400,1766
1,1,4.2,149,42,68,900,2944
0,1,4.5,685,42,603,1400,5047
1,0,4.2,1023,22,773,500,815
1,0,3.9,554,44,818,600,4699
1,0,3.9,67,30,817,200,1466
1,0,4.3,793,22,168,1000,5047
1,0,4,830,0,1490,500,5047
1,1,4.5,3467,42,1400,1300,5047
1,0,4,576,38,208,600,854
1,0,2.9,362,22,1197,450,5047
1,0,3.6,97,38,1039,300,1151
1,0,3.6,108,16,1589,40,3542
1,1,4,797,44,1156,900,5047
1,0,3.9,59,41,1416,300,322
1,0,3.6,207,42,1050,500,5047
0,0,3.8,1161,42,50,650,5047
1,1,4.5,1889,38,1430,1200,4423
1,0,3.9,70,42,1023,150,3844
1,0,3.4,277,0,1455,250,172
1,1,4.1,221,41,1156,1000,5047
1,0,4.1,61,42,792,450,1743
1,1,3.9,536,22,76,900,5047
1,1,4.1,1028,3,1156,1000,5047
1,0,3.8,76,42,202,500,4257
1,0,3.6,42,0,401,600,3473
1,0,3.8,75,85,672,1000,3301
1,0,3.8,76,22,436,650,792
1,0,3.8,81,22,1465,800,4827
1,0,4.1,61,39,451,600,4467
1,0,4.2,533,42,600,600,4878
1,0,2.8,137,38,1156,500,5047
1,0,3.8,258,37,1196,300,3288
0,0,4.1,1227,42,1112,400,5047
1,0,3.8,57,44,1531,700,5047
1,1,4.3,342,41,790,450,5047
1,0,4.4,480,42,512,450,546
1,1,3.7,113,22,1196,800,719
1,1,3.5,59,22,1279,700,2920
1,0,4.1,187,22,215,400,3981
0,0,4.1,440,42,1209,500,5047
1,0,4,76,38,181,500,1595
1,0,4.1,778,38,383,700,3433
1,0,4,188,38,171,300,5047
1,0,3.9,110,42,950,200,2295
1,0,4.1,67,43,1090,1000,1165
1,0,3.9,93,30,230,200,3711
1,0,4,139,42,1025,200,2532
1,0,3.9,34,18,1156,300,3545
1,0,3.5,304,22,287,400,5047
1,0,3.8,214,44,1354,700,1416
1,0,4.1,3006,38,374,1000,5047
1,0,3.6,90,44,826,500,3020
1,0,3.1,910,42,1381,600,1425
1,1,3.9,606,22,1092,1000,1158
1,1,4,1864,43,1156,600,5047
1,0,4.4,949,42,435,900,4069
1,0,3.9,660,42,618,500,1807
1,0,3.8,153,44,1296,500,877
0,0,4.3,995,42,617,350,5047
1,0,4,131,0,949,230,3238
1,1,4.5,718,44,1009,1500,806
1,0,4.1,271,38,132,500,4505
1,1,4.1,1789,42,881,1200,1516
1,1,4.1,735,22,405,1200,1769
1,1,4.4,1854,43,521,1100,5047
1,0,4.1,134,22,1156,650,5047
0,1,4.5,549,42,412,900,5047
1,0,4.2,602,44,773,900,525
1,0,3.9,41,42,1156,250,5047
1,0,4.1,845,43,1534,700,5047
1,0,3.5,888,44,1375,650,967
1,1,4.4,523,43,23,2500,5047
1,0,4,76,40,1602,300,3563
1,1,4.4,681,44,1381,1500,4084
1,0,3.9,237,42,1551,200,2825
0,1,4,2159,42,627,1000,5047
1,0,3.8,64,22,64,500,337
1,0,3.9,97,0,967,1000,404
1,0,3.9,157,85,1196,450,4404
1,0,3.9,1142,42,1352,500,2360
1,0,3.9,231,42,956,500,2606
0,0,3.8,209,0,370,400,5047
1,1,4.5,261,41,1008,1300,928
1,0,3.7,69,0,83,400,4191
1,0,3.9,394,44,911,750,1436
1,0,3.7,483,41,761,800,1344
1,0,3.9,77,16,773,300,2326
1,0,3.8,473,42,1597,500,3155
1,0,3.9,457,43,521,1000,5047
1,0,4.1,65,41,462,700,4746
1,0,4,494,22,528,800,5047
1,0,4.2,166,22,235,300,5047
1,0,3.6,82,38,1505,400,5047
0,1,4.3,2248,42,609,1100,5047
1,0,3.7,51,3,1156,300,5047
1,0,2.8,137,0,1451,300,255
1,0,3.7,159,30,251,700,5047
1,1,3.7,110,42,1196,900,5047
1,0,3.9,44,43,621,550,2533
1,0,3.8,117,0,1185,600,5047
1,0,4.2,249,0,210,500,379
1,0,4.1,41,16,769,400,3425
1,0,3.8,127,0,1196,400,5047
1,1,4.2,496,42,389,800,5047
1,0,4,64,42,228,150,2191
1,0,4,70,0,773,300,507
1,0,4.2,180,42,773,350,4268
1,0,2.9,95,0,1432,700,1055
1,0,3.8,267,44,1154,650,1547
1,0,4.3,379,22,30,700,5047
1,1,4.5,3967,42,713,1600,494
1,1,4.2,874,42,339,600,964
1,1,4.2,1920,22,889,1500,4452
1,0,3.2,68,22,1619,400,267
1,1,4.5,3163,42,1233,1500,5047
1,1,4.1,258,41,1149,750,5047
1,0,3.9,88,22,817,250,3760
0,0,4.3,450,42,958,400,5047
0,0,4.2,676,42,1589,650,5047
0,0,4.1,44,42,1636,150,5047
1,0,3.7,259,42,1139,750,1223
1,0,4,515,44,562,750,2964
1,0,3.8,41,44,235,200,986
1,0,2.9,42,0,1432,250,94
1,1,3.7,291,41,69,750,5047
1,0,4.3,67,42,1676,250,4073
1,1,4.4,3674,42,606,1400,5047
1,1,4.5,1879,0,394,900,1820
0,1,4.4,326,42,1067,1200,5047
1,0,3.7,215,42,1628,200,3628
1,0,4.4,384,44,1584,300,5047
1,0,3.8,149,42,277,600,4969
1,0,4.1,142,22,383,800,3869
1,0,4.1,1003,42,1388,700,5047
1,0,3.8,618,0,472,600,3452
1,0,3.7,72,30,1209,450,2373
1,0,3.9,127,30,1589,400,80
1,1,4,1515,40,383,900,5047
1,0,3.9,214,0,1240,600,4522
1,0,4.2,166,42,817,300,2410
1,1,4.4,387,42,1108,1500,1729
1,0,4,205,0,350,500,3975
1,0,3.9,823,42,558,750,5047
